4.0,9.0,0.23000000000000098,0.5200000000000041,26,3,0,14,0
4.031272948080439,8.998634418002403,0.22938017694762766,0.5177391199992906,26,2,0,14,0
3.988951495981267,8.980149377961785,0.228391327566528,0.5188632586451679,26,2,0,14,0
3.9973075464503607,9.050095515926238,0.23007155730505105,0.5206585256296152,27,2,0,14,0
3.994948557537501,9.028824890289641,0.23190755698737037,0.5213052772274467,27,2,0,14,0
3.980966501151464,8.950391306834709,0.23233966905629072,0.5215499057346357,28,2,0,15,0
3.949837284061746,8.965415285061972,0.2335751313778422,0.5221834434651287,28,2,0,15,0
3.931939028335753,8.964544478443319,0.23551751511623165,0.5206221063086423,29,2,0,15,0
3.904414059477324,8.982756811039968,0.2387348058099498,0.5192585623360918,30,2,0,16,0
3.927607770474072,8.998717412679275,0.242570829084129,0.5208681881230964,30,2,0,16,0
3.8818241553801074,8.930331169291453,0.2480523509939209,0.5227585122892802,31,2,0,16,0
3.8912741355213702,8.993650890081081,0.2535114598113813,0.5240218342985252,32,3,0,17,0
3.9244480769517582,9.04930716845471,0.26013673992724656,0.5240504405315903,34,3,0,18,0
3.8807156922377177,9.017386550909322,0.2733703968271284,0.5227978609946018,35,3,0,18,0
3.8878445686323224,8.946054299798362,0.28524997685588777,0.5170011556900054,36,3,0,19,0
3.8726744697350894,8.911925650161924,0.2986374865071519,0.5175363333318991,38,3,0,20,0
3.800642065334448,8.913125225666866,0.3119957969357342,0.5248690904869677,40,3,0,21,0
3.8453942174015285,9.104571115512016,0.32506390181743233,0.5247668385250371,42,3,0,22,0
3.9089951857262686,9.086619148997816,0.3431908144089194,0.5307851777949237,44,3,0,23,0
3.9418785087845905,9.170686365426153,0.361469537244367,0.5270417436989417,46,3,0,24,0
3.9595827245162187,9.32763003567941,0.37946293234148804,0.5194063670383353,49,4,0,25,0
3.908103378706648,9.281214472676306,0.40443791982315175,0.5245552269826013,52,4,0,27,0
3.9513919744401957,9.231106877337254,0.42285256019166617,0.5272627947487676,54,4,0,28,0
3.9579142972157664,9.385313407925908,0.4456117013391528,0.5269636025636252,56,4,0,29,0
3.9096563322444053,9.334479303723136,0.46425432698115354,0.524122938502385,59,4,0,30,0
3.821135944720984,9.259379648698793,0.4875095392233682,0.525162174779378,64,5,0,33,0
3.8872042994191145,9.352304122294004,0.5212061303285579,0.525309491167313,67,5,0,34,0
3.875183073505855,9.423168193226964,0.553302462777032,0.5260073268126874,73,6,0,37,0
3.889554768310443,9.135104944559025,0.5803960000976337,0.5237070776141716,77,6,0,39,0
3.905677340728885,9.401477723065906,0.5992501298203585,0.5161012024990688,83,7,0,42,0
3.848561963035107,9.359338031828138,0.62823120528338,0.5125600421528093,88,7,0,45,0
3.7629258448181693,9.53051394660359,0.6573282074575819,0.5174385830104029,94,8,0,48,0
3.7240666038601757,9.475976701625788,0.7043872844207729,0.5049796494921047,101,9,0,51,0
3.5992000856154016,9.552959778316506,0.7221839544397184,0.511251134284139,108,9,0,55,0
3.438083113861682,9.540989728031452,0.7453299703100433,0.49465382631075044,116,10,0,59,0
3.4945372886280883,9.51762614312554,0.7665755709192367,0.4774312636335068,124,11,0,63,0
3.5265572228036035,9.531829386972474,0.8038674141176914,0.48030567540427216,133,12,0,67,0
3.481584755382521,9.63914898792148,0.8167333713662493,0.4831389686407348,142,14,0,72,0
3.487384852698178,9.544609216009132,0.8278074018789624,0.47753653511662236,154,15,0,78,0
3.4721563769829027,9.510895448112752,0.8499606621835271,0.46383909962225905,168,16,0,85,0
3.633532595627437,9.468343614819133,0.8440039816033114,0.45402626733269735,178,17,0,90,0
3.5298029491435785,9.582564970541387,0.8507331413904188,0.45088406234727546,195,19,0,98,0
3.4924271856624864,9.240894755963852,0.8457594746154351,0.4565492675447409,208,21,0,105,0
3.5333141558926893,9.251163118983806,0.8848891328862355,0.4553465248206752,221,22,0,111,0
3.521875636321152,9.235783884439194,0.8984857288683633,0.46276828197277786,245,25,0,123,0
3.5711893659948246,9.28100256177377,0.9061811957812118,0.4622228818043865,256,27,0,129,0
3.5463805610133305,9.195355147084536,0.8978738488901756,0.4822581646561721,273,29,0,137,0
3.6444252309533804,8.882309391696104,0.9180280271822902,0.48575222684134556,287,31,0,144,0
3.664075699879209,8.742600770506284,0.9321067506710872,0.4664995923366943,312,33,0,157,0
3.6863565175422286,8.541735635904537,0.9470880269237705,-0.052219716481598094,338,36,0,170,0
3.6753519220486224,8.83238830245243,0.9556655288268556,-0.043686559335286,364,39,0,183,0
3.6484638109661147,8.691569291558338,0.9484874277079716,-0.046863645018381354,396,43,0,199,0
3.7079035794588413,8.63191913269607,0.9456333770145405,-0.04606752424476352,423,46,0,212,0
3.5994171390307894,8.669772154354995,0.9452806470179151,-0.038981478504915346,460,51,0,231,0
3.7555655567098483,8.807038682592708,0.9346511001193176,-0.04772090291290528,494,54,0,248,0
3.8107837009076952,8.48597483858224,0.9155810082133321,-0.043073341826263975,531,59,0,266,0
3.7545823268398317,8.418103674876104,0.9355594213005485,-0.039952161971400155,573,62,0,287,0
3.912011273534731,8.497174210081681,0.9253239063827413,-0.04065779770140676,625,67,0,313,0
3.902879472425409,8.873611030510684,0.9260479035573568,-0.038794445024661825,675,70,0,338,0
3.7215789624798985,8.301984986399013,0.9394741421859911,-0.03912908380056189,722,79,0,362,0
3.492792778704837,7.9993183876173495,0.9429028659614614,-0.037578484710800476,776,84,0,389,0
3.622061689397881,7.955685385074248,0.9403079220330824,-0.03810201547323049,843,93,0,422,0
3.431654088897604,7.868698485816895,0.9312770232293,-0.042748663788233505,917,101,0,459,0
3.046066773284845,7.573814845595615,0.8937464020307102,-0.0432615203793647,1005,108,0,503,0
3.0166740392525866,7.791826500957407,0.9083012313034767,-0.04132325986557486,1082,120,0,542,0
3.1482001210544777,8.121224215873632,0.9043707457252469,-0.03956703601306593,1174,130,0,588,0
3.097269824130646,7.95876756316528,0.8987741346523813,-0.044137452369478636,1290,139,0,646,0
3.1113362419453,8.722163264666749,0.8996518466661384,-0.04071596150524338,1381,148,0,691,0
3.042744285171193,8.300813982215782,0.8866962832034034,-0.04155616224272291,1456,159,0,729,0
2.907117416781606,8.62365525725637,0.8915569597359688,-0.04130640386415128,1570,170,0,786,0
3.0642158196699008,9.01861947623298,0.8750388815219659,-0.035174180029305585,1688,188,0,845,0
3.0866558973939786,9.416346946238491,0.865745873316963,-0.03636703374724503,1801,199,0,901,0
3.2975510187431705,9.894962314411696,0.8690481153040641,-0.03795113206287964,1979,209,0,990,0
3.297009396135286,10.244869414016078,0.8577304210640091,-0.03711879518272297,2128,223,0,1065,0
3.2601730416685424,9.769142900300738,0.8707498368639522,-0.03681168576823169,2323,236,0,1162,0
3.3784929637375005,9.411133186971252,0.8753375338121868,-0.04233865719544178,2530,258,0,1266,0
3.360601215514148,9.456145219953337,0.8557341740172663,-0.043290086096678226,2711,279,0,1356,0
3.1780132474932916,9.049689549183027,0.8575084071744137,-0.047571655946508584,2942,297,0,1472,0
3.181749272431606,9.1047007564388,0.8604780186610056,-0.05020629312209712,3226,312,0,1614,0
3.313039309305066,8.767101056109778,0.8755796460402809,-0.04475370309502556,3454,330,0,1728,0
3.2156594130533143,7.736957987949844,0.8639966260324862,-0.044514712494902416,3710,352,0,1856,0
3.245363174393541,8.137045294049711,0.8730894685811778,-0.051338765335298,4017,363,0,2009,0
3.323119855433333,8.182998546680507,0.9013954090990711,-0.042774573543433274,4410,402,0,2206,0
3.2739593682247037,7.799377907872432,0.8746392776767603,-0.04099125801074643,4876,433,0,2439,0
3.1454078128712735,8.158365974854153,0.8691771539153972,-0.04527785806013231,5221,455,0,2611,0
3.1905206915603945,8.124702415945263,0.8875088337489682,-0.04590346279854798,5685,473,0,2843,0
3.1932233094282076,8.127877844009006,0.907508469623436,-0.04783423511930249,6181,510,0,3091,0
3.00694619778381,8.138089652004242,0.90347987783387,-0.0512922540924511,6684,550,0,3343,0
2.875934563216556,7.809719407379272,0.8978768817865127,-0.05257196759839166,7146,602,0,3574,0
2.7290052228310593,7.469233387735051,0.8769746866689865,-0.05037609986805911,7802,627,0,3902,0
2.9802086170049122,6.778209695763486,0.8853656860926374,-0.05175051755623778,8475,653,0,4238,0
2.8384101491890217,6.75701222758752,0.8911032141072949,-0.052915723243450494,9117,687,0,4559,0
2.7679877660008616,6.297199962094721,0.8873523134259097,-0.04826629067564077,9829,727,0,4915,0
2.898774076116499,5.358245268643713,0.8739655506109129,-0.05236176702808729,10600,788,0,5301,0
2.591881576586756,4.648603779661388,0.8860290080356942,-0.05502466638472674,11399,833,0,5700,0
2.704242610232217,4.732493715921238,0.8802992374243346,-0.05428282478243132,12588,869,0,6295,0
2.7232257243800615,4.779806229954132,0.8804321857380571,-0.05326451936839655,13579,913,0,6790,0
2.7017149559404583,5.6165493549431345,0.8599780549530436,-0.05492462539034882,15071,952,0,7536,0
2.7743424259783747,5.064657323699558,0.8602276950435943,-0.06180852212256617,16400,996,0,8201,0
2.6922000446875787,5.336104371785837,0.8747641538117187,-0.06443812641272534,17812,1040,0,8907,0
